Uid_i,Uid_j,Sid_i,Sid_j,%similarity
U_110,U_107,1416459,1416787,37.78
U_110,U_108,1416459,1416566,37.78
U_110,U_109,1416459,1416494,37.78
U_110,U_26,1416459,1416774,24.62
U_110,U_114,1416459,1416509,59.81
U_110,U_2,1416459,1416654,20.67
U_110,U_3,1416459,1416602,51.68
U_110,U_5,1416459,1416710,65.27
U_110,U_7,1416459,1416738,81.82
U_110,U_8,1416459,1416564,59.29
U_110,U_9,1416459,1416505,62.01
U_110,U_11,1416459,1416539,76.5
U_110,U_12,1416459,1416796,21.38
U_110,U_43,1416459,1416598,66.18
U_110,U_90,1416459,1416776,65.27
U_110,U_91,1416459,1416544,37.78
U_110,U_92,1416459,1416527,64.85
U_110,U_93,1416459,1416545,64.85
U_110,U_95,1416459,1416461,50.7
U_110,U_45,1416459,1416517,19.1
U_110,U_46,1416459,1416575,37.78
U_110,U_47,1416459,1416676,37.78
U_110,U_48,1416459,1416474,26.84
U_110,U_51,1416459,1416697,64.64
U_110,U_53,1416459,1416484,72.72
U_110,U_54,1416459,1416559,37.78
U_110,U_55,1416459,1416557,44.07
U_110,U_56,1416459,1416513,15.53
U_110,U_58,1416459,1416699,37.78
U_110,U_60,1416459,1416553,37.78
U_110,U_64,1416459,1416744,68.73
U_110,U_66,1416459,1416767,34.31
U_110,U_68,1416459,1416570,52.68
U_110,U_69,1416459,1416574,52.68
U_110,U_70,1416459,1416469,42.92
U_110,U_111,1416459,1416684,29.12
U_110,U_112,1416459,1416522,37.78
U_110,U_88,1416459,1416683,97.33
U_110,U_89,1416459,1416556,37.78
U_110,U_71,1416459,1416795,37.78
U_110,U_13,1416459,1416629,39.19
U_110,U_14,1416459,1416491,28.9
U_110,U_15,1416459,1416497,38.34
U_110,U_16,1416459,1416546,37.78
U_110,U_17,1416459,1416478,30.22
U_110,U_18,1416459,1416722,45.61
U_110,U_20,1416459,1416600,54.35
U_110,U_21,1416459,1416761,42.74
U_110,U_22,1416459,1416485,94.75
U_110,U_24,1416459,1416709,76.48
U_110,U_27,1416459,1416790,75.66
U_110,U_28,1416459,1416633,73.35
U_110,U_30,1416459,1416476,64.85
U_110,U_33,1416459,1416534,64.85
U_110,U_34,1416459,1416498,29.78
U_110,U_36,1416459,1416741,76.5
U_110,U_40,1416459,1416571,28.02
U_110,U_72,1416459,1416773,37.78
U_110,U_73,1416459,1416475,32.0
U_110,U_74,1416459,1416649,37.78
U_110,U_75,1416459,1416531,37.78
U_110,U_76,1416459,1416644,37.78
U_110,U_77,1416459,1416687,37.78
U_110,U_78,1416459,1416789,45.61
U_110,U_79,1416459,1416675,62.01
U_110,U_80,1416459,1416702,37.78
U_110,U_82,1416459,1416764,96.24
U_110,U_83,1416459,1416524,37.78
U_110,U_84,1416459,1416565,37.78
U_110,U_85,1416459,1416780,37.78
U_111,U_96,1416684,1416758,34.44
U_111,U_97,1416684,1416757,34.44
U_111,U_99,1416684,1416755,34.44
U_111,U_101,1416684,1416724,34.44
U_111,U_104,1416684,1416696,34.84
U_111,U_107,1416684,1416787,31.12
U_111,U_26,1416684,1416774,42.08
U_111,U_5,1416684,1416710,34.24
U_111,U_7,1416684,1416738,29.94
U_111,U_12,1416684,1416796,34.81
U_111,U_90,1416684,1416776,34.24
U_111,U_51,1416684,1416697,34.64
U_111,U_58,1416684,1416699,31.12
U_111,U_64,1416684,1416744,34.24
U_111,U_66,1416684,1416767,47.69
U_111,U_71,1416684,1416795,31.12
U_111,U_18,1416684,1416722,50.72
U_111,U_21,1416684,1416761,27.21
U_111,U_24,1416684,1416709,34.33
U_111,U_27,1416684,1416790,32.53
U_111,U_36,1416684,1416741,32.63
U_111,U_72,1416684,1416773,31.12
U_111,U_77,1416684,1416687,31.12
U_111,U_78,1416684,1416789,50.72
U_111,U_80,1416684,1416702,31.12
U_111,U_82,1416684,1416764,30.32
U_111,U_85,1416684,1416780,31.12
U_112,U_86,1416522,1416529,100.0
U_112,U_96,1416522,1416758,40.03
U_112,U_97,1416522,1416757,40.03
U_112,U_98,1416522,1416671,42.24
U_112,U_99,1416522,1416755,40.03
U_112,U_101,1416522,1416724,40.03
U_112,U_102,1416522,1416526,100.0
U_112,U_104,1416522,1416696,42.52
U_112,U_105,1416522,1416612,100.0
U_112,U_106,1416522,1416626,100.0
U_112,U_107,1416522,1416787,100.0
U_112,U_108,1416522,1416566,100.0
U_112,U_26,1416522,1416774,23.0
U_112,U_2,1416522,1416654,15.99
U_112,U_3,1416522,1416602,45.16
U_112,U_5,1416522,1416710,42.47
U_112,U_7,1416522,1416738,43.71
U_112,U_8,1416522,1416564,37.04
U_112,U_11,1416522,1416539,41.82
U_112,U_12,1416522,1416796,22.49
U_112,U_43,1416522,1416598,35.85
U_112,U_90,1416522,1416776,42.47
U_112,U_91,1416522,1416544,100.0
U_112,U_92,1416522,1416527,42.24
U_112,U_93,1416522,1416545,42.24
U_112,U_46,1416522,1416575,100.0
U_112,U_47,1416522,1416676,100.0
U_112,U_51,1416522,1416697,41.9
U_112,U_54,1416522,1416559,100.0
U_112,U_55,1416522,1416557,37.8
U_112,U_58,1416522,1416699,100.0
U_112,U_60,1416522,1416553,100.0
U_112,U_64,1416522,1416744,44.05
U_112,U_66,1416522,1416767,32.23
U_112,U_68,1416522,1416570,37.41
U_112,U_69,1416522,1416574,33.99
U_112,U_111,1416522,1416684,31.12
U_112,U_88,1416522,1416683,41.33
U_112,U_89,1416522,1416556,100.0
U_112,U_71,1416522,1416795,100.0
U_112,U_13,1416522,1416629,38.77
U_112,U_16,1416522,1416546,100.0
U_112,U_18,1416522,1416722,34.35
U_112,U_20,1416522,1416600,40.6
U_112,U_21,1416522,1416761,32.13
U_112,U_24,1416522,1416709,35.88
U_112,U_27,1416522,1416790,41.6
U_112,U_28,1416522,1416633,43.5
U_112,U_33,1416522,1416534,42.24
U_112,U_36,1416522,1416741,41.82
U_112,U_40,1416522,1416571,28.02
U_112,U_72,1416522,1416773,100.0
U_112,U_74,1416522,1416649,100.0
U_112,U_75,1416522,1416531,100.0
U_112,U_76,1416522,1416644,100.0
U_112,U_77,1416522,1416687,100.0
U_112,U_78,1416522,1416789,34.35
U_112,U_79,1416522,1416675,40.03
U_112,U_80,1416522,1416702,100.0
U_112,U_82,1416522,1416764,40.96
U_112,U_83,1416522,1416524,100.0
U_112,U_84,1416522,1416565,100.0
U_112,U_85,1416522,1416780,100.0
U_113,U_86,1416384,1416529,45.48
U_113,U_87,1416384,1416430,51.23
U_113,U_96,1416384,1416758,72.2
U_113,U_97,1416384,1416757,72.2
U_113,U_98,1416384,1416671,74.9
U_113,U_99,1416384,1416755,72.2
U_113,U_100,1416384,1416443,54.5
U_113,U_101,1416384,1416724,72.2
U_113,U_102,1416384,1416526,45.48
U_113,U_103,1416384,1416464,61.23
U_113,U_104,1416384,1416696,68.56
U_113,U_105,1416384,1416612,45.48
U_113,U_106,1416384,1416626,45.48
U_113,U_107,1416384,1416787,45.48
U_113,U_108,1416384,1416566,45.48
U_113,U_109,1416384,1416494,45.48
U_113,U_26,1416384,1416774,27.0
U_113,U_114,1416384,1416509,68.56
U_113,U_116,1416384,1416454,48.67
U_113,U_1,1416384,1416390,49.13
U_113,U_2,1416384,1416654,16.8
U_113,U_3,1416384,1416602,51.2
U_113,U_4,1416384,1416424,26.72
U_113,U_5,1416384,1416710,74.73
U_113,U_6,1416384,1416440,55.34
U_113,U_7,1416384,1416738,52.16
U_113,U_8,1416384,1416564,55.78
U_113,U_9,1416384,1416505,72.2
U_113,U_10,1416384,1416433,38.38
U_113,U_11,1416384,1416539,70.42
U_113,U_12,1416384,1416796,21.22
U_113,U_43,1416384,1416598,47.92
U_113,U_90,1416384,1416776,74.73
U_113,U_91,1416384,1416544,45.48
U_113,U_92,1416384,1416527,74.9
U_113,U_93,1416384,1416545,74.9
U_113,U_94,1416384,1416453,72.2
U_113,U_95,1416384,1416461,50.05
U_113,U_41,1416384,1416442,36.32
U_113,U_42,1416384,1416417,68.78
U_113,U_44,1416384,1416458,60.26
U_113,U_45,1416384,1416517,26.72
U_113,U_46,1416384,1416575,45.48
U_113,U_47,1416384,1416676,45.48
U_113,U_48,1416384,1416474,31.33
U_113,U_49,1416384,1416409,57.58
U_113,U_50,1416384,1416438,49.18
U_113,U_51,1416384,1416697,74.3
U_113,U_52,1416384,1416446,74.9
U_113,U_53,1416384,1416484,66.84
U_113,U_54,1416384,1416559,45.48
U_113,U_55,1416384,1416557,36.75
U_113,U_56,1416384,1416513,18.22
U_113,U_57,1416384,1416395,26.32
U_113,U_58,1416384,1416699,45.48
U_113,U_59,1416384,1416389,39.76
U_113,U_60,1416384,1416553,45.48
U_113,U_61,1416384,1416437,56.51
U_113,U_62,1416384,1416419,44.93
U_113,U_63,1416384,1416432,34.71
U_113,U_64,1416384,1416744,64.78
U_113,U_65,1416384,1416428,27.41
U_113,U_66,1416384,1416767,50.14
U_113,U_67,1416384,1416400,48.51
U_113,U_68,1416384,1416570,69.4
U_113,U_69,1416384,1416574,56.58
U_113,U_70,1416384,1416469,49.13
U_113,U_115,1416384,1416426,62.48
U_113,U_110,1416384,1416459,58.13
U_113,U_111,1416384,1416684,34.14
U_113,U_112,1416384,1416522,45.48
U_113,U_88,1416384,1416683,61.23
U_113,U_89,1416384,1416556,45.48
U_113,U_71,1416384,1416795,45.48
U_113,U_13,1416384,1416629,61.33
U_113,U_14,1416384,1416491,36.15
U_113,U_15,1416384,1416497,69.63
U_113,U_16,1416384,1416546,45.48
U_113,U_17,1416384,1416478,34.51
U_113,U_18,1416384,1416722,47.04
U_113,U_19,1416384,1416393,54.94
U_113,U_20,1416384,1416600,72.31
U_113,U_21,1416384,1416761,63.03
U_113,U_22,1416384,1416485,52.71
U_113,U_23,1416384,1416404,36.87
U_113,U_24,1416384,1416709,42.75
U_113,U_25,1416384,1416457,55.47
U_113,U_27,1416384,1416790,70.25
U_113,U_28,1416384,1416633,74.39
U_113,U_29,1416384,1416449,40.5
U_113,U_30,1416384,1416476,74.9
U_113,U_31,1416384,1416436,24.1
U_113,U_32,1416384,1416422,72.2
U_113,U_33,1416384,1416534,74.9
U_113,U_34,1416384,1416498,38.23
U_113,U_35,1416384,1416412,38.28
U_113,U_36,1416384,1416741,70.42
U_113,U_37,1416384,1416415,28.0
U_113,U_38,1416384,1416402,20.18
U_113,U_39,1416384,1416407,68.56
U_113,U_40,1416384,1416571,27.53
U_113,U_72,1416384,1416773,45.48
U_113,U_73,1416384,1416475,61.68
U_113,U_74,1416384,1416649,45.48
U_113,U_75,1416384,1416531,45.48
U_113,U_76,1416384,1416644,45.48
U_113,U_77,1416384,1416687,45.48
U_113,U_78,1416384,1416789,47.04
U_113,U_79,1416384,1416675,72.2
U_113,U_80,1416384,1416702,45.48
U_113,U_81,1416384,1416445,26.33
U_113,U_82,1416384,1416764,60.26
U_113,U_83,1416384,1416524,45.48
U_113,U_84,1416384,1416565,45.48
U_113,U_85,1416384,1416780,45.48
U_88,U_96,1416683,1416758,64.92
U_88,U_97,1416683,1416757,64.92
U_88,U_99,1416683,1416755,64.92
U_88,U_101,1416683,1416724,64.92
U_88,U_104,1416683,1416696,63.08
U_88,U_107,1416683,1416787,41.33
U_88,U_26,1416683,1416774,24.33
U_88,U_5,1416683,1416710,68.41
U_88,U_7,1416683,1416738,83.65
U_88,U_12,1416683,1416796,21.01
U_88,U_90,1416683,1416776,68.41
U_88,U_51,1416683,1416697,67.59
U_88,U_58,1416683,1416699,41.33
U_88,U_64,1416683,1416744,71.79
U_88,U_66,1416683,1416767,36.38
U_88,U_111,1416683,1416684,31.33
U_88,U_71,1416683,1416795,41.33
U_88,U_18,1416683,1416722,47.28
U_88,U_21,1416683,1416761,40.72
U_88,U_24,1416683,1416709,74.59
U_88,U_27,1416683,1416790,78.46
U_88,U_36,1416683,1416741,79.28
U_88,U_72,1416683,1416773,41.33
U_88,U_77,1416683,1416687,41.33
U_88,U_78,1416683,1416789,47.28
U_88,U_80,1416683,1416702,41.33
U_88,U_82,1416683,1416764,98.48
U_88,U_85,1416683,1416780,41.33
U_89,U_96,1416556,1416758,40.03
U_89,U_97,1416556,1416757,40.03
U_89,U_98,1416556,1416671,42.24
U_89,U_99,1416556,1416755,40.03
U_89,U_101,1416556,1416724,40.03
U_89,U_104,1416556,1416696,42.52
U_89,U_105,1416556,1416612,100.0
U_89,U_106,1416556,1416626,100.0
U_89,U_107,1416556,1416787,100.0
U_89,U_108,1416556,1416566,100.0
U_89,U_26,1416556,1416774,23.0
U_89,U_2,1416556,1416654,15.99
U_89,U_3,1416556,1416602,45.16
U_89,U_5,1416556,1416710,42.47
U_89,U_7,1416556,1416738,43.71
U_89,U_8,1416556,1416564,37.04
U_89,U_12,1416556,1416796,22.49
U_89,U_43,1416556,1416598,35.85
U_89,U_90,1416556,1416776,42.47
U_89,U_46,1416556,1416575,100.0
U_89,U_47,1416556,1416676,100.0
U_89,U_51,1416556,1416697,41.9
U_89,U_54,1416556,1416559,100.0
U_89,U_55,1416556,1416557,37.8
U_89,U_58,1416556,1416699,100.0
U_89,U_64,1416556,1416744,44.05
U_89,U_66,1416556,1416767,32.23
U_89,U_68,1416556,1416570,37.41
U_89,U_69,1416556,1416574,33.99
U_89,U_111,1416556,1416684,31.12
U_89,U_88,1416556,1416683,41.33
U_89,U_71,1416556,1416795,100.0
U_89,U_13,1416556,1416629,38.77
U_89,U_18,1416556,1416722,34.35
U_89,U_20,1416556,1416600,40.6
U_89,U_21,1416556,1416761,32.13
U_89,U_24,1416556,1416709,35.88
U_89,U_27,1416556,1416790,41.6
U_89,U_28,1416556,1416633,43.5
U_89,U_36,1416556,1416741,41.82
U_89,U_40,1416556,1416571,28.02
U_89,U_72,1416556,1416773,100.0
U_89,U_74,1416556,1416649,100.0
U_89,U_76,1416556,1416644,100.0
U_89,U_77,1416556,1416687,100.0
U_89,U_78,1416556,1416789,34.35
U_89,U_79,1416556,1416675,40.03
U_89,U_80,1416556,1416702,100.0
U_89,U_82,1416556,1416764,40.96
U_89,U_84,1416556,1416565,100.0
U_89,U_85,1416556,1416780,100.0
U_71,U_12,1416795,1416796,22.49
U_13,U_96,1416629,1416758,50.83
U_13,U_97,1416629,1416757,50.83
U_13,U_98,1416629,1416671,52.39
U_13,U_99,1416629,1416755,50.83
U_13,U_101,1416629,1416724,50.83
U_13,U_104,1416629,1416696,55.3
U_13,U_107,1416629,1416787,38.77
U_13,U_26,1416629,1416774,23.19
U_13,U_2,1416629,1416654,24.95
U_13,U_5,1416629,1416710,52.49
U_13,U_7,1416629,1416738,42.24
U_13,U_12,1416629,1416796,27.65
U_13,U_90,1416629,1416776,52.49
U_13,U_47,1416629,1416676,38.77
U_13,U_51,1416629,1416697,51.77
U_13,U_58,1416629,1416699,38.77
U_13,U_64,1416629,1416744,50.21
U_13,U_66,1416629,1416767,64.09
U_13,U_111,1416629,1416684,33.23
U_13,U_88,1416629,1416683,42.15
U_13,U_71,1416629,1416795,38.77
U_13,U_18,1416629,1416722,63.58
U_13,U_21,1416629,1416761,48.4
U_13,U_24,1416629,1416709,64.38
U_13,U_27,1416629,1416790,47.71
U_13,U_28,1416629,1416633,51.77
U_13,U_36,1416629,1416741,47.71
U_13,U_72,1416629,1416773,38.77
U_13,U_74,1416629,1416649,38.77
U_13,U_76,1416629,1416644,38.77
U_13,U_77,1416629,1416687,38.77
U_13,U_78,1416629,1416789,63.58
U_13,U_79,1416629,1416675,50.83
U_13,U_80,1416629,1416702,38.77
U_13,U_82,1416629,1416764,41.46
U_13,U_85,1416629,1416780,38.77
U_14,U_86,1416491,1416529,33.84
U_14,U_96,1416491,1416758,35.75
U_14,U_97,1416491,1416757,35.75
U_14,U_98,1416491,1416671,36.05
U_14,U_99,1416491,1416755,35.75
U_14,U_101,1416491,1416724,35.75
U_14,U_102,1416491,1416526,33.84
U_14,U_104,1416491,1416696,37.76
U_14,U_105,1416491,1416612,33.84
U_14,U_106,1416491,1416626,33.84
U_14,U_107,1416491,1416787,33.84
U_14,U_108,1416491,1416566,33.84
U_14,U_109,1416491,1416494,33.84
U_14,U_26,1416491,1416774,33.21
U_14,U_114,1416491,1416509,37.76
U_14,U_2,1416491,1416654,31.72
U_14,U_3,1416491,1416602,28.57
U_14,U_5,1416491,1416710,35.95
U_14,U_7,1416491,1416738,30.76
U_14,U_8,1416491,1416564,34.54
U_14,U_9,1416491,1416505,35.75
U_14,U_11,1416491,1416539,38.37
U_14,U_12,1416491,1416796,43.65
U_14,U_43,1416491,1416598,27.63
U_14,U_90,1416491,1416776,35.95
U_14,U_91,1416491,1416544,33.84
U_14,U_92,1416491,1416527,36.05
U_14,U_93,1416491,1416545,36.05
U_14,U_45,1416491,1416517,48.14
U_14,U_46,1416491,1416575,33.84
U_14,U_47,1416491,1416676,33.84
U_14,U_51,1416491,1416697,36.05
U_14,U_54,1416491,1416559,33.84
U_14,U_55,1416491,1416557,59.51
U_14,U_56,1416491,1416513,15.71
U_14,U_58,1416491,1416699,33.84
U_14,U_60,1416491,1416553,33.84
U_14,U_64,1416491,1416744,33.53
U_14,U_66,1416491,1416767,73.42
U_14,U_68,1416491,1416570,33.84
U_14,U_69,1416491,1416574,28.5
U_14,U_111,1416491,1416684,63.25
U_14,U_112,1416491,1416522,33.84
U_14,U_88,1416491,1416683,31.32
U_14,U_89,1416491,1416556,33.84
U_14,U_71,1416491,1416795,33.84
U_14,U_13,1416491,1416629,50.45
U_14,U_15,1416491,1416497,47.23
U_14,U_16,1416491,1416546,33.84
U_14,U_18,1416491,1416722,38.5
U_14,U_20,1416491,1416600,43.91
U_14,U_21,1416491,1416761,27.49
U_14,U_24,1416491,1416709,38.54
U_14,U_27,1416491,1416790,38.27
U_14,U_28,1416491,1416633,35.75
U_14,U_33,1416491,1416534,36.05
U_14,U_34,1416491,1416498,31.79
U_14,U_36,1416491,1416741,38.37
U_14,U_40,1416491,1416571,38.62
U_14,U_72,1416491,1416773,33.84
U_14,U_74,1416491,1416649,33.84
U_14,U_75,1416491,1416531,33.84
U_14,U_76,1416491,1416644,33.84
U_14,U_77,1416491,1416687,33.84
U_14,U_78,1416491,1416789,38.5
U_14,U_79,1416491,1416675,35.75
U_14,U_80,1416491,1416702,33.84
U_14,U_82,1416491,1416764,30.92
U_14,U_83,1416491,1416524,33.84
U_14,U_84,1416491,1416565,33.84
U_14,U_85,1416491,1416780,33.84
U_15,U_86,1416497,1416529,39.88
U_15,U_96,1416497,1416758,51.12
U_15,U_97,1416497,1416757,51.12
U_15,U_98,1416497,1416671,52.66
U_15,U_99,1416497,1416755,51.12
U_15,U_101,1416497,1416724,51.12
U_15,U_102,1416497,1416526,39.88
U_15,U_104,1416497,1416696,54.5
U_15,U_105,1416497,1416612,39.88
U_15,U_106,1416497,1416626,39.88
U_15,U_107,1416497,1416787,39.88
U_15,U_108,1416497,1416566,39.88
U_15,U_26,1416497,1416774,22.14
U_15,U_114,1416497,1416509,54.5
U_15,U_2,1416497,1416654,25.46
U_15,U_3,1416497,1416602,39.88
U_15,U_5,1416497,1416710,52.76
U_15,U_7,1416497,1416738,40.04
U_15,U_8,1416497,1416564,40.39
U_15,U_9,1416497,1416505,51.12
U_15,U_11,1416497,1416539,49.39
U_15,U_12,1416497,1416796,27.17
U_15,U_43,1416497,1416598,40.87
U_15,U_90,1416497,1416776,52.76
U_15,U_91,1416497,1416544,39.88
U_15,U_92,1416497,1416527,52.66
U_15,U_93,1416497,1416545,52.66
U_15,U_45,1416497,1416517,33.03
U_15,U_46,1416497,1416575,39.88
U_15,U_47,1416497,1416676,39.88
U_15,U_51,1416497,1416697,52.45
U_15,U_54,1416497,1416559,39.88
U_15,U_55,1416497,1416557,55.85
U_15,U_56,1416497,1416513,16.67
U_15,U_58,1416497,1416699,39.88
U_15,U_60,1416497,1416553,39.88
U_15,U_64,1416497,1416744,45.71
U_15,U_66,1416497,1416767,70.31
U_15,U_68,1416497,1416570,47.55
U_15,U_69,1416497,1416574,39.88
U_15,U_111,1416497,1416684,33.03
U_15,U_112,1416497,1416522,39.88
U_15,U_88,1416497,1416683,40.7
U_15,U_89,1416497,1416556,39.88
U_15,U_71,1416497,1416795,39.88
U_15,U_13,1416497,1416629,91.41
U_15,U_16,1416497,1416546,39.88
U_15,U_18,1416497,1416722,63.58
U_15,U_20,1416497,1416600,51.53
U_15,U_21,1416497,1416761,51.84
U_15,U_24,1416497,1416709,63.52
U_15,U_27,1416497,1416790,49.39
U_15,U_28,1416497,1416633,53.68
U_15,U_33,1416497,1416534,52.66
U_15,U_34,1416497,1416498,50.4
U_15,U_36,1416497,1416741,49.39
U_15,U_40,1416497,1416571,25.19
U_15,U_72,1416497,1416773,39.88
U_15,U_74,1416497,1416649,39.88
U_15,U_75,1416497,1416531,39.88
U_15,U_76,1416497,1416644,39.88
U_15,U_77,1416497,1416687,39.88
U_15,U_78,1416497,1416789,63.58
U_15,U_79,1416497,1416675,51.12
U_15,U_80,1416497,1416702,39.88
U_15,U_82,1416497,1416764,39.74
U_15,U_83,1416497,1416524,39.88
U_15,U_84,1416497,1416565,39.88
U_15,U_85,1416497,1416780,39.88
U_16,U_96,1416546,1416758,40.03
U_16,U_97,1416546,1416757,40.03
U_16,U_98,1416546,1416671,42.24
U_16,U_99,1416546,1416755,40.03
U_16,U_101,1416546,1416724,40.03
U_16,U_104,1416546,1416696,42.52
U_16,U_105,1416546,1416612,100.0
U_16,U_106,1416546,1416626,100.0
U_16,U_107,1416546,1416787,100.0
U_16,U_108,1416546,1416566,100.0
U_16,U_26,1416546,1416774,23.0
U_16,U_2,1416546,1416654,15.99
U_16,U_3,1416546,1416602,45.16
U_16,U_5,1416546,1416710,42.47
U_16,U_7,1416546,1416738,43.71
U_16,U_8,1416546,1416564,37.04
U_16,U_12,1416546,1416796,22.49
U_16,U_43,1416546,1416598,35.85
U_16,U_90,1416546,1416776,42.47
U_16,U_46,1416546,1416575,100.0
U_16,U_47,1416546,1416676,100.0
U_16,U_51,1416546,1416697,41.9
U_16,U_54,1416546,1416559,100.0
U_16,U_55,1416546,1416557,37.8
U_16,U_58,1416546,1416699,100.0
U_16,U_60,1416546,1416553,100.0
U_16,U_64,1416546,1416744,44.05
U_16,U_66,1416546,1416767,32.23
U_16,U_68,1416546,1416570,37.41
U_16,U_69,1416546,1416574,33.99
U_16,U_111,1416546,1416684,31.12
U_16,U_88,1416546,1416683,41.33
U_16,U_89,1416546,1416556,100.0
U_16,U_71,1416546,1416795,100.0
U_16,U_13,1416546,1416629,38.77
U_16,U_18,1416546,1416722,34.35
U_16,U_20,1416546,1416600,40.6
U_16,U_21,1416546,1416761,32.13
U_16,U_24,1416546,1416709,35.88
U_16,U_27,1416546,1416790,41.6
U_16,U_28,1416546,1416633,43.5
U_16,U_36,1416546,1416741,41.82
U_16,U_40,1416546,1416571,28.02
U_16,U_72,1416546,1416773,100.0
U_16,U_74,1416546,1416649,100.0
U_16,U_76,1416546,1416644,100.0
U_16,U_77,1416546,1416687,100.0
U_16,U_78,1416546,1416789,34.35
U_16,U_79,1416546,1416675,40.03
U_16,U_80,1416546,1416702,100.0
U_16,U_82,1416546,1416764,40.96
U_16,U_84,1416546,1416565,100.0
U_16,U_85,1416546,1416780,100.0
U_17,U_86,1416478,1416529,30.12
U_17,U_96,1416478,1416758,35.49
U_17,U_97,1416478,1416757,35.49
U_17,U_98,1416478,1416671,33.17
U_17,U_99,1416478,1416755,35.49
U_17,U_101,1416478,1416724,35.49
U_17,U_102,1416478,1416526,30.12
U_17,U_104,1416478,1416696,35.85
U_17,U_105,1416478,1416612,30.12
U_17,U_106,1416478,1416626,30.12
U_17,U_107,1416478,1416787,30.12
U_17,U_108,1416478,1416566,30.12
U_17,U_109,1416478,1416494,30.12
U_17,U_26,1416478,1416774,42.75
U_17,U_114,1416478,1416509,35.85
U_17,U_2,1416478,1416654,32.56
U_17,U_3,1416478,1416602,30.11
U_17,U_5,1416478,1416710,33.05
U_17,U_7,1416478,1416738,29.38
U_17,U_8,1416478,1416564,31.37
U_17,U_9,1416478,1416505,35.49
U_17,U_11,1416478,1416539,29.82
U_17,U_12,1416478,1416796,38.49
U_17,U_43,1416478,1416598,30.82
U_17,U_90,1416478,1416776,33.05
U_17,U_91,1416478,1416544,30.12
U_17,U_92,1416478,1416527,33.17
U_17,U_93,1416478,1416545,33.17
U_17,U_45,1416478,1416517,48.9
U_17,U_46,1416478,1416575,30.12
U_17,U_47,1416478,1416676,30.12
U_17,U_51,1416478,1416697,33.17
U_17,U_53,1416478,1416484,32.44
U_17,U_54,1416478,1416559,30.12
U_17,U_55,1416478,1416557,46.67
U_17,U_56,1416478,1416513,18.41
U_17,U_58,1416478,1416699,30.12
U_17,U_60,1416478,1416553,30.12
U_17,U_64,1416478,1416744,30.15
U_17,U_66,1416478,1416767,60.79
U_17,U_68,1416478,1416570,29.91
U_17,U_69,1416478,1416574,29.22
U_17,U_111,1416478,1416684,70.88
U_17,U_112,1416478,1416522,30.12
U_17,U_88,1416478,1416683,30.26
U_17,U_89,1416478,1416556,30.12
U_17,U_71,1416478,1416795,30.12
U_17,U_13,1416478,1416629,48.02
U_17,U_14,1416478,1416491,77.64
U_17,U_15,1416478,1416497,44.79
U_17,U_16,1416478,1416546,30.12
U_17,U_18,1416478,1416722,36.82
U_17,U_20,1416478,1416600,34.51
U_17,U_21,1416478,1416761,34.29
U_17,U_22,1416478,1416485,32.31
U_17,U_24,1416478,1416709,39.4
U_17,U_27,1416478,1416790,29.63
U_17,U_28,1416478,1416633,32.32
U_17,U_33,1416478,1416534,33.17
U_17,U_34,1416478,1416498,31.79
U_17,U_36,1416478,1416741,29.82
U_17,U_40,1416478,1416571,42.61
U_17,U_72,1416478,1416773,30.12
U_17,U_74,1416478,1416649,30.12
U_17,U_75,1416478,1416531,30.12
U_17,U_76,1416478,1416644,30.12
U_17,U_77,1416478,1416687,30.12
U_17,U_78,1416478,1416789,36.82
U_17,U_79,1416478,1416675,35.49
U_17,U_80,1416478,1416702,30.12
U_17,U_82,1416478,1416764,29.67
U_17,U_83,1416478,1416524,30.12
U_17,U_84,1416478,1416565,30.12
U_17,U_85,1416478,1416780,30.12
U_18,U_96,1416722,1416758,40.58
U_18,U_97,1416722,1416757,40.58
U_18,U_99,1416722,1416755,40.58
U_18,U_101,1416722,1416724,40.58
U_18,U_107,1416722,1416787,34.35
U_18,U_26,1416722,1416774,32.67
U_18,U_7,1416722,1416738,41.85
U_18,U_12,1416722,1416796,28.01
U_18,U_90,1416722,1416776,40.73
U_18,U_64,1416722,1416744,43.93
U_18,U_66,1416722,1416767,47.12
U_18,U_71,1416722,1416795,34.35
U_18,U_21,1416722,1416761,40.58
U_18,U_27,1416722,1416790,39.06
U_18,U_36,1416722,1416741,39.3
U_18,U_72,1416722,1416773,34.35
U_18,U_78,1416722,1416789,100.0
U_18,U_82,1416722,1416764,46.49
U_18,U_85,1416722,1416780,34.35
U_19,U_86,1416393,1416529,41.8
U_19,U_87,1416393,1416430,28.76
U_19,U_96,1416393,1416758,48.43
U_19,U_97,1416393,1416757,48.43
U_19,U_98,1416393,1416671,46.74
U_19,U_99,1416393,1416755,48.43
U_19,U_100,1416393,1416443,37.67
U_19,U_101,1416393,1416724,48.43
U_19,U_102,1416393,1416526,41.8
U_19,U_103,1416393,1416464,39.79
U_19,U_104,1416393,1416696,48.99
U_19,U_105,1416393,1416612,41.8
U_19,U_106,1416393,1416626,41.8
U_19,U_107,1416393,1416787,41.8
U_19,U_108,1416393,1416566,41.8
U_19,U_109,1416393,1416494,41.8
U_19,U_26,1416393,1416774,38.84
U_19,U_114,1416393,1416509,48.99
U_19,U_116,1416393,1416454,35.06
U_19,U_2,1416393,1416654,32.58
U_19,U_3,1416393,1416602,35.38
